ID#,APN,Street Address,Auction Type,City,Postal Code,Tax Rate Area,Land Value,Improvements,Total Assessed Value,Assessed Value Year,Property Description,Timeshare Association,Your Max Bid,Opening Bid,Best Bid,Status,Close(PDT),Canceled
2315,2982720807,550 VIA DE LA VALLE #112C SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 318.00 , $ 212.00 , $ 530.00 ,2025,UND 1/51 INT IN US112TIMESHARE 112-7 PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,500.00 ",   - , - ,03/18/2026 10:45:00,
2316,2982720823,550 VIA DE LA VALLE #112C SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 424.00 , $ 318.00 , $ 742.00 ,2025,UND 1/51 INT IN US112TIMESHARE 112-23PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,600.00 ",   - , - ,03/18/2026 10:45:00,
2317,2982720842,550 VIA DE LA VALLE #112C SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US112TIMESHARE 112-42PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,700.00 ",   - , - ,03/18/2026 10:45:00,
2319,2982721829,550 VIA DE LA VALLE #126E SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 500.00 , $ 300.00 , $ 800.00 ,2025,UND 1/51 INT IN US126TIMESHARE 126-29PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,800.00 ",   - , - ,03/18/2026 10:45:00,
2320,2982721831,550 VIA DE LA VALLE #126E SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 500.00 , $ 300.00 , $ 800.00 ,2025,UND 1/51 INT IN US126TIMESHARE 126-31PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,800.00 ",   - , - ,03/18/2026 10:45:00,
2321,2982721838,550 VIA DE LA VALLE #126E SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 333.00 , $ 222.00 , $ 555.00 ,2025,UND 1/51 INT IN US126TIMESHARE 126-38PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,600.00 ",   - , - ,03/18/2026 10:45:00,
2322,2982721936,550 VIA DE LA VALLE #128 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 500.00 , $ 300.00 , $ 800.00 ,2025,UND 1/51 INT IN US128TIMESHARE 128-36PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,800.00 ",   - , - ,03/18/2026 10:45:00,
2323,2982722025,550 VIA DE LA VALLE #129 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US129TIMESHARE 129-25PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,700.00 ",   - , - ,03/18/2026 10:45:00,
2324,2982722041,550 VIA DE LA VALLE #129 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 339.00 , $ 226.00 , $ 565.00 ,2025,UND 1/51 INT IN US129TIMESHARE 129-41PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,600.00 ",   - , - ,03/18/2026 10:45:00,
2325,2982722119,550 VIA DE LA VALLE #130 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 424.00 , $ 318.00 , $ 742.00 ,2025,UND 1/51 INT IN US130TIMESHARE 130-19PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,600.00 ",   - , - ,03/18/2026 10:45:00,
2326,2982722151,550 VIA DE LA VALLE #130 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US130TIMESHARE 130-51PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,600.00 ",   - , - ,03/18/2026 10:45:00,
2328,2982722709,550 VIA DE LA VALLE #142 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US142TIMESHARE 142-9 PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,700.00 ",   - , - ,03/18/2026 10:45:00,
2329,2982722809,550 VIA DE LA VALLE #143 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US143TIMESHARE 143-9 PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,700.00 ",   - , - ,03/18/2026 10:45:00,
2330,2982723003,550 VIA DE LA VALLE #145 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 306.00 , $ 204.00 , $ 510.00 ,2025,UND 1/51 INT IN US145TIMESHARE 145-3 PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,400.00 ",   - , - ,03/18/2026 10:45:00,
2331,2982723220,550 VIA DE LA VALLE #148A SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 306.00 , $ 204.00 , $ 510.00 ,2025,UND 1/51 INT IN US148TIMESHARE 148-20PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,400.00 ",   - , - ,03/18/2026 11:00:00,
2332,2982723234,550 VIA DE LA VALLE #148A SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 500.00 , $ 300.00 , $ 800.00 ,2025,UND 1/51 INT IN US148TIMESHARE 148-34PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,900.00 ",   - , - ,03/18/2026 11:00:00,
2333,2982723440,550 VIA DE LA VALLE #150 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US150TIMESHARE 150-40PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,700.00 ",   - , - ,03/18/2026 11:00:00,
2334,2982723503,550 VIA DE LA VALLE #151 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 306.00 , $ 204.00 , $ 510.00 ,2025,UND 1/51 INT IN US151TIMESHARE 151-3 PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,400.00 ",   - , - ,03/18/2026 11:00:00,
2335,2982723535,550 VIA DE LA VALLE #151 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 780.00 , $ 520.00 ," $ 1,300.00 ",2025,UND 1/51 INT IN US151TIMESHARE 151-35PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 2,000.00 ",   - , - ,03/18/2026 11:00:00,
2336,2982723613,550 VIA DE LA VALLE #152D SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US152TIMESHARE 152-13PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,600.00 ",   - , - ,03/18/2026 11:00:00,
2337,2982723646,550 VIA DE LA VALLE #152D SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 306.00 , $ 204.00 , $ 510.00 ,2025,UND 1/51 INT IN US152TIMESHARE 152-46PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,600.00 ",   - , - ,03/18/2026 11:00:00,
2338,2982723702,550 VIA DE LA VALLE #153 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 306.00 , $ 204.00 , $ 510.00 ,2025,UND 1/51 INT IN US153TIMESHARE 153-2 PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,500.00 ",   - , - ,03/18/2026 11:00:00,
2339,2982723833,550 VIA DE LA VALLE #A50 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 500.00 , $ 300.00 , $ 800.00 ,2025,UND 1/51 INT IN US160TIMESHARE 160-33PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,700.00 ",   - , - ,03/18/2026 11:00:00,
2341,2982724306,550 VIA DE LA VALLE #A43 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US165TIMESHARE 165-6 PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,700.00 ",   - , - ,03/18/2026 11:00:00,
2342,2982724323,550 VIA DE LA VALLE #A43 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US165TIMESHARE 165-23PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,600.00 ",   - , - ,03/18/2026 11:00:00,
2343,2982724341,550 VIA DE LA VALLE #A43 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 306.00 , $ 204.00 , $ 510.00 ,2025,UND 1/51 INT IN US165TIMESHARE 165-41PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,400.00 ",   - , - ,03/18/2026 11:00:00,
2344,2982724408,550 VIA DE LA VALLE #E44 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US166TIMESHARE 166-8 PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,800.00 ",   - , - ,03/18/2026 11:00:00,
2345,2982724526,550 VIA DE LA VALLE #A50 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US168TIMESHARE 168-26PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,700.00 ",   - , - ,03/18/2026 11:00:00,
2346,2982724552,550 VIA DE LA VALLE #A50 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US168TIMESHARE 168-52PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,800.00 ",   - , - ,03/18/2026 11:00:00,
2347,2982724733,550 VIA DE LA VALLE #C47 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 500.00 , $ 300.00 , $ 800.00 ,2025,UND 1/51 INT IN US170TIMESHARE 170-33PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,700.00 ",   - , - ,03/18/2026 11:00:00,
2348,2982724735,550 VIA DE LA VALLE #C47 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 530.00 , $ 318.00 , $ 848.00 ,2025,UND 1/51 INT IN US170TIMESHARE 170-35PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,700.00 ",   - , - ,03/18/2026 11:00:00,
2349,2982724901,550 VIA DE LA VALLE #D49 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 306.00 , $ 204.00 , $ 510.00 ,2025,UND 1/51 INT IN US172TIMESHARE 172-1 PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,400.00 ",   - , - ,03/18/2026 11:00:00,
2350,2982725010,550 VIA DE LA VALLE #A50 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US173TIMESHARE 173-10PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,800.00 ",   - , - ,03/18/2026 11:00:00,
2351,2982725147,550 VIA DE LA VALLE #200 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US200TIMESHARE 200-47PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,700.00 ",   - , - ,03/18/2026 11:00:00,
2352,2982725237,550 VIA DE LA VALLE #A50 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 500.00 , $ 300.00 , $ 800.00 ,2025,UND 1/51 INT IN US201TIMESHARE 201-37PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,600.00 ",   - , - ,03/18/2026 11:00:00,
2353,2982725349,550 VIA DE LA VALLE #202 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US202TIMESHARE 202-49PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,600.00 ",   - , - ,03/18/2026 11:00:00,
2354,2982725543,550 VIA DE LA VALLE #204A SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US204TIMESHARE 204-43PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,700.00 ",   - , - ,03/18/2026 11:00:00,
2355,2982725547,550 VIA DE LA VALLE #204A SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US204TIMESHARE 204-47PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,400.00 ",   - , - ,03/18/2026 11:00:00,
2356,2982725816,550 VIA DE LA VALLE #208 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US208TIMESHARE 208-16PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,600.00 ",   - , - ,03/18/2026 11:00:00,
2357,2982725937,550 VIA DE LA VALLE #210A SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 500.00 , $ 300.00 , $ 800.00 ,2025,UND 1/51 INT IN US210TIMESHARE 210-37PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,700.00 ",   - , - ,03/18/2026 11:15:00,
2358,2982726411,550 VIA DE LA VALLE #215 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US215TIMESHARE 215-11PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,700.00 ",   - , - ,03/18/2026 11:15:00,
2359,2982726438,550 VIA DE LA VALLE #215 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 333.00 , $ 222.00 , $ 555.00 ,2025,UND 1/51 INT IN US215TIMESHARE 215-38PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,600.00 ",   - , - ,03/18/2026 11:15:00,
2360,2982726446,550 VIA DE LA VALLE #215 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US215TIMESHARE 215-46PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,700.00 ",   - , - ,03/18/2026 11:15:00,
2361,2982726636,550 VIA DE LA VALLE #221 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 500.00 , $ 300.00 , $ 800.00 ,2025,UND 1/51 INT IN US221TIMESHARE 221-36PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,700.00 ",   - , - ,03/18/2026 11:15:00,
2362,2982726639,550 VIA DE LA VALLE #221 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 130.00 , $ 80.00 , $ 210.00 ,2025,UND 1/51 INT IN US221TIMESHARE 221-39PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,500.00 ",   - , - ,03/18/2026 11:15:00,
2363,2982726730,550 VIA DE LA VALLE #222 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 500.00 , $ 300.00 , $ 800.00 ,2025,UND 1/51 INT IN US222TIMESHARE 222-30PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,800.00 ",   - , - ,03/18/2026 11:15:00,
2364,2982727027,550 VIA DE LA VALLE #228 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US228TIMESHARE 228-27PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,700.00 ",   - , - ,03/18/2026 11:15:00,
2365,2982727042,550 VIA DE LA VALLE #228 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US228TIMESHARE 228-42PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,500.00 ",   - , - ,03/18/2026 11:15:00,
2366,2982727128,550 VIA DE LA VALLE #229 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 333.00 , $ 222.00 , $ 555.00 ,2025,UND 1/51 INT IN US229TIMESHARE 229-28PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,600.00 ",   - , - ,03/18/2026 11:15:00,
2367,2982727209,550 VIA DE LA VALLE #230 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US230TIMESHARE 230-9 PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,800.00 ",   - , - ,03/18/2026 11:15:00,
2368,2982727214,550 VIA DE LA VALLE #230 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US230TIMESHARE 230-14PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,800.00 ",   - , - ,03/18/2026 11:15:00,
2369,2982727423,550 VIA DE LA VALLE #232 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US232TIMESHARE 232-23PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,700.00 ",   - , - ,03/18/2026 11:15:00,
2370,2982727606,550 VIA DE LA VALLE #240 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 306.00 , $ 204.00 , $ 510.00 ,2025,UND 1/51 INT IN US240TIMESHARE 240-6 PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,400.00 ",   - , - ,03/18/2026 11:15:00,
2371,2982727634,550 VIA DE LA VALLE #240 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 500.00 , $ 300.00 , $ 800.00 ,2025,UND 1/51 INT IN US240TIMESHARE 240-34PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,800.00 ",   - , - ,03/18/2026 11:15:00,
2372,2982727910,550 VIA DE LA VALLE #A243 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US243TIMESHARE 243-10PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,800.00 ",   - , - ,03/18/2026 11:15:00,
2373,2982727939,550 VIA DE LA VALLE #A243 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US243TIMESHARE 243-39PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,800.00 ",   - , - ,03/18/2026 11:15:00,
2375,2982728226,550 VIA DE LA VALLE #A249 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US249TIMESHARE 249-26PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,800.00 ",   - , - ,03/18/2026 11:15:00,
2376,2982728305,550 VIA DE LA VALLE #C250 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US250TIMESHARE 250-5 PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,700.00 ",   - , - ,03/18/2026 11:15:00,
2377,2982728312,550 VIA DE LA VALLE #C250 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US250TIMESHARE 250-12PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,700.00 ",   - , - ,03/18/2026 11:15:00,
2378,2982728321,550 VIA DE LA VALLE #C250 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US250TIMESHARE 250-21PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,800.00 ",   - , - ,03/18/2026 11:15:00,
2379,2982728420,550 VIA DE LA VALLE #A251 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US251TIMESHARE 251-20PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,800.00 ",   - , - ,03/18/2026 11:15:00,
2380,2982728529,550 VIA DE LA VALLE #A252 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 500.00 , $ 300.00 , $ 800.00 ,2025,UND 1/51 INT IN US252TIMESHARE 252-29PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,700.00 ",   - , - ,03/18/2026 11:15:00,
2381,2982728604,550 VIA DE LA VALLE #A253 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 306.00 , $ 204.00 , $ 510.00 ,2025,UND 1/51 INT IN US253TIMESHARE 253-4 PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,500.00 ",   - , - ,03/18/2026 11:15:00,
2382,2982728628,550 VIA DE LA VALLE #A253 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US253TIMESHARE 253-28PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,800.00 ",   - , - ,03/18/2026 11:15:00,
2383,2982728642,550 VIA DE LA VALLE #A253 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 339.00 , $ 226.00 , $ 565.00 ,2025,UND 1/51 INT IN US253TIMESHARE 253-42PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,600.00 ",   - , - ,03/18/2026 11:30:00,
2384,2982728739,550 VIA DE LA VALLE #A87 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US260TIMESHARE 260-39PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,600.00 ",   - , - ,03/18/2026 11:30:00,REDEEMED
2385,2982728823,550 VIA DE LA VALLE #A88 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US261TIMESHARE 261-23PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,700.00 ",   - , - ,03/18/2026 11:30:00,
2386,2982729217,550 VIA DE LA VALLE #A92 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US268TIMESHARE 268-17PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,700.00 ",   - , - ,03/18/2026 11:30:00,
2388,2982729324,550 VIA DE LA VALLE #A93 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US269TIMESHARE 269-24PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,700.00 ",   - , - ,03/18/2026 11:30:00,
2389,2982729506,550 VIA DE LA VALLE #A95 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 306.00 , $ 204.00 , $ 510.00 ,2025,UND 1/51 INT IN US271TIMESHARE 271-6 PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,500.00 ",   - , - ,03/18/2026 11:30:00,
2390,2982729514,550 VIA DE LA VALLE #A95 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 400.00 , $ 300.00 , $ 700.00 ,2025,UND 1/51 INT IN US271TIMESHARE 271-14PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,700.00 ",   - , - ,03/18/2026 11:30:00,
2391,2982729622,550 VIA DE LA VALLE #D96 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 333.00 , $ 222.00 , $ 555.00 ,2025,UND 1/51 INT IN US272TIMESHARE 272-22PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,600.00 ",   - , - ,03/18/2026 11:30:00,
2392,2982729623,550 VIA DE LA VALLE #D96 SOLANA BEACH CA 92075-2459,Timeshare Property,SOLANA BEACH,92075,18075, $ 339.00 , $ 226.00 , $ 565.00 ,2025,UND 1/51 INT IN US272TIMESHARE 272-23PER DOC82-390469 LOT 1,Winner's Circle,   - ," $ 1,600.00 ",   - , - ,03/18/2026 11:30:00,
2393,2992420116,1420 OCEAN AVE DEL MAR CA 92014-2337,Timeshare Property,DEL MAR,92014,11001," $ 1,096.00 ", $ 729.00 ," $ 1,825.00 ",2025,TIMESHARE 01A1016&EXCV USE OF A STUDIO TYPE U&UND INT IN LOT 1,Wave Crest,   - ," $ 1,300.00 ",   - , - ,03/18/2026 11:30:00,
2394,2992420647,1420 OCEAN AVE DEL MAR CA 92014-2337,Timeshare Property,DEL MAR,92014,11001," $ 3,180.00 "," $ 2,120.00 "," $ 5,300.00 ",2025,TIMESHARE 0611147&EXCV USE OF A 1 BDRM TYPE U&UND INT IN LOT 1,Wave Crest,   - ," $ 2,200.00 ",   - , - ,03/18/2026 11:30:00,
2396,2992421722,1420 OCEAN AVE DEL MAR CA 92014-2337,Timeshare Property,DEL MAR,92014,11001," $ 2,272.00 "," $ 2,272.00 "," $ 4,544.00 ",2025,TIMESHARE 1731022&EXCV USE OF A STUDIO TYPE U&UND INT IN LOT 1,Wave Crest,   - ," $ 1,800.00 ",   - , - ,03/18/2026 11:30:00,
2397,2992422621,1420 OCEAN AVE DEL MAR CA 92014-2337,Timeshare Property,DEL MAR,92014,11001," $ 5,687.00 "," $ 2,272.00 "," $ 7,959.00 ",2025,TIMESHARE 2661221&EXCV USE OF A 2 BDRM TYPE U&UND INT IN LOT 1,Wave Crest,   - ," $ 2,400.00 ",   - , - ,03/18/2026 11:30:00,
2398,2992422913,1420 OCEAN AVE DEL MAR CA 92014-2337,Timeshare Property,DEL MAR,92014,11001," $ 3,180.00 "," $ 2,120.00 "," $ 5,300.00 ",2025,TIMESHARE 2971113&EXCV USE OF A 1 BDRM TYPE U&UND INT IN LOT 1,Wave Crest,   - ," $ 1,500.00 ",   - , - ,03/18/2026 11:30:00,
